Num1,Num2,Num3,Num4,Num5,Score
3,12,14,19,35,125
3,12,14,21,40,125
3,12,14,22,29,125
3,12,14,22,35,125
3,12,14,27,40,125
3,12,14,29,36,125
3,12,14,35,36,125
3,12,16,19,38,125
3,12,18,21,29,125
3,12,18,21,35,125
3,12,18,27,29,125
3,12,18,27,35,125
3,12,18,29,40,125
3,12,18,30,39,125
3,12,18,32,39,125
3,12,18,35,40,125
3,12,19,22,30,125
3,12,19,22,32,125
3,12,19,30,36,125
3,12,19,32,36,125
3,12,20,21,38,125
3,12,20,27,38,125
3,12,21,26,38,125
3,12,21,29,40,125
3,12,21,30,39,125
3,12,21,32,39,125
3,12,21,35,40,125
3,12,22,29,35,125
3,12,26,27,38,125
3,12,27,29,40,125
3,12,27,30,39,125
3,12,27,32,39,125
3,12,27,35,40,125
3,12,29,35,36,125
3,12,30,39,40,125
3,12,32,39,40,125
3,14,18,21,38,125
3,14,18,27,38,125
3,14,19,29,38,125
3,14,19,35,38,125
3,14,21,27,38,125
3,14,21,38,40,125
3,14,22,29,38,125
3,14,22,35,38,125
3,14,27,38,40,125
3,14,29,30,32,125
3,14,30,32,35,125
3,14,35,36,38,125
3,18,21,29,38,125
3,18,21,35,38,125
3,18,27,29,38,125
3,18,27,35,38,125
3,18,29,38,40,125
3,18,30,38,39,125
3,18,32,38,39,125
3,18,35,38,40,125
3,19,22,30,38,125
3,19,22,32,38,125
3,19,30,36,38,125
3,19,32,36,38,125
3,21,29,38,40,125
3,21,30,38,39,125
3,21,32,38,39,125
3,21,35,38,40,125
3,22,29,35,38,125
3,27,29,38,40,125
3,27,30,38,39,125
3,27,32,38,39,125
3,29,30,32,35,125
4,9,11,30,38,125
4,9,11,32,38,125
4,9,12,38,39,125
4,11,12,29,35,125
4,11,14,29,38,125
4,11,14,35,38,125
4,11,19,30,38,125
4,11,19,32,38,125
4,11,29,35,38,125
4,12,19,38,39,125
4,12,21,29,30,125
4,12,21,29,32,125
4,12,21,30,35,125
4,12,21,32,35,125
4,12,27,29,30,125
4,12,27,29,32,125
4,12,27,30,35,125
4,12,27,32,35,125
4,21,29,30,38,125
4,21,29,32,38,125
4,21,30,35,38,125
4,21,32,35,38,125
4,27,29,30,38,125
4,27,29,32,38,125
4,27,30,35,38,125
4,27,32,35,38,125
5,9,12,19,38,125
5,9,12,22,38,125
5,9,12,30,32,125
5,9,12,36,38,125
5,9,30,32,38,125
5,10,12,19,38,125
5,11,12,21,32,125
5,11,12,27,30,125
5,11,12,27,32,125
5,11,12,30,40,125
5,11,12,32,40,125
5,11,18,30,38,125
5,11,18,32,38,125
5,11,21,30,38,125
5,11,21,32,38,125
5,11,27,30,38,125
5,11,27,32,38,125
5,11,30,38,40,125
5,11,32,38,40,125
5,12,14,29,30,125
5,12,14,29,32,125
5,12,14,30,35,125
5,12,14,32,35,125
5,12,18,38,39,125
5,12,19,22,38,125
5,12,19,30,32,125
5,12,19,36,38,125
5,12,21,38,39,125
5,12,27,38,39,125
5,12,29,30,35,125
5,12,29,32,35,125
5,14,29,30,38,125
5,14,29,32,38,125
5,14,30,35,38,125
5,14,32,35,38,125
5,19,30,32,38,125
5,29,30,35,38,125
5,29,32,35,38,125
8,9,12,29,38,125
8,9,12,35,38,125
8,11,12,38,39,125
8,12,19,29,38,125
8,12,19,35,38,125
8,12,21,27,38,125
9,10,12,38,39,125
9,11,12,14,35,125
9,11,12,16,38,125
9,11,12,19,30,125
9,11,12,19,32,125
9,11,12,22,30,125
9,11,12,22,32,125
9,11,12,30,36,125
9,11,12,32,36,125
9,11,14,29,38,125
9,11,14,35,38,125
9,11,19,30,38,125
9,11,19,32,38,125
9,11,22,30,38,125
9,11,22,32,38,125
9,11,30,36,38,125
9,11,32,36,38,125
9,12,14,21,30,125
9,12,14,21,32,125
9,12,14,27,30,125
9,12,14,27,32,125
9,12,18,29,30,125
9,12,18,29,32,125
9,12,18,30,35,125
9,12,18,32,35,125
9,12,19,38,39,125
9,12,21,29,30,125
9,12,21,29,32,125
9,12,21,30,35,125
9,12,21,32,35,125
9,12,22,38,39,125
9,12,27,29,30,125
9,12,27,29,32,125
9,12,27,30,35,125
9,12,27,32,35,125
9,12,29,30,40,125
9,12,29,32,40,125
9,12,30,32,39,125
9,12,30,35,40,125
9,12,32,35,40,125
9,12,36,38,39,125
9,14,21,30,38,125
9,14,21,32,38,125
9,14,27,30,38,125
9,14,27,32,38,125
9,18,29,30,38,125
9,18,29,32,38,125
9,18,30,35,38,125
9,18,32,35,38,125
9,21,29,30,38,125
9,21,29,32,38,125
9,21,30,35,38,125
9,21,32,35,38,125
9,27,29,30,38,125
9,27,29,32,38,125
9,27,30,35,38,125
10,11,14,29,38,125
10,11,14,35,38,125
10,11,19,30,38,125
10,11,19,32,38,125
10,11,29,35,38,125
10,12,19,38,39,125
10,12,21,29,30,125
10,12,21,29,32,125
10,12,21,30,35,125
10,12,21,32,35,125
10,12,27,29,30,125
10,12,27,29,32,125
10,12,27,30,35,125
10,12,27,32,35,125
10,21,29,30,38,125
10,21,29,32,38,125
10,21,30,35,38,125
10,21,32,35,38,125
10,27,29,30,38,125
10,27,29,32,38,125
10,27,30,35,38,125
11,12,14,18,27,125
11,12,14,19,29,125
11,12,14,19,35,125
11,12,14,21,27,125
11,12,14,21,40,125
11,12,14,22,29,125
11,12,14,22,35,125
11,12,14,27,40,125
11,12,14,29,36,125
11,12,14,35,36,125
11,12,16,19,38,125
11,12,18,21,29,125
11,12,18,21,35,125
11,12,18,27,29,125
11,12,18,27,35,125
11,12,18,29,40,125
11,12,18,30,39,125
11,12,18,32,39,125
11,12,18,35,40,125
11,12,19,22,30,125
11,12,19,22,32,125
11,12,19,30,36,125
11,12,19,32,36,125
11,12,20,21,38,125
11,12,20,27,38,125
11,12,21,26,38,125
11,12,21,29,40,125
11,12,21,30,39,125
11,12,21,32,39,125
11,12,21,35,40,125
11,12,22,29,35,125
11,12,26,27,38,125
11,12,27,29,40,125
11,12,27,30,39,125
11,12,27,32,39,125
11,12,27,35,40,125
11,12,29,35,36,125
11,12,30,39,40,125
11,12,32,39,40,125
11,14,18,21,38,125
11,14,18,27,38,125
11,14,19,29,38,125
11,14,19,35,38,125
11,14,21,27,38,125
11,14,21,38,40,125
11,14,22,29,38,125
11,14,22,35,38,125
11,14,27,38,40,125
11,14,29,30,32,125
11,14,29,36,38,125
11,14,30,32,35,125
11,14,35,36,38,125
11,18,21,29,38,125
11,18,21,35,38,125
11,18,27,29,38,125
11,18,27,35,38,125
11,18,29,38,40,125
11,18,30,38,39,125
11,18,32,38,39,125
11,19,22,30,38,125
11,19,22,32,38,125
11,19,30,36,38,125
11,19,32,36,38,125
11,21,29,38,40,125
11,21,30,38,39,125
11,22,29,35,38,125
11,29,30,32,35,125
12,14,18,29,35,125
12,14,19,21,30,125
12,14,19,21,32,125
12,14,19,27,30,125
12,14,19,27,32,125
12,14,21,29,35,125
12,14,27,29,35,125
12,14,29,30,39,125
12,14,29,32,39,125
12,14,29,35,40,125
12,14,30,35,39,125
12,14,32,35,39,125
12,16,21,29,38,125
12,16,21,35,38,125
12,16,27,29,38,125
12,16,27,35,38,125
12,18,19,29,30,125
12,18,19,29,32,125
12,18,19,30,35,125
12,18,19,32,35,125
12,18,21,27,30,125
12,18,21,27,32,125
12,19,21,29,30,125
12,19,21,29,32,125
12,19,21,30,35,125
12,19,21,32,35,125
12,19,22,38,39,125
12,19,27,29,30,125
12,19,27,29,32,125
12,19,27,30,35,125
12,19,27,32,35,125
12,19,29,30,40,125
12,19,29,32,40,125
12,19,30,32,39,125
12,19,30,35,40,125
12,19,32,35,40,125
12,20,29,35,38,125
12,21,22,29,30,125
12,21,22,29,32,125
12,21,22,30,35,125
12,21,22,32,35,125
12,21,27,30,40,125
12,21,27,32,40,125
12,21,29,30,36,125
12,21,29,32,36,125
12,21,30,35,36,125
12,21,32,35,36,125
12,22,27,29,30,125
12,22,27,29,32,125
12,22,27,30,35,125
12,22,27,32,35,125
12,26,29,35,38,125
12,27,29,30,36,125
12,27,29,32,36,125
12,27,30,35,36,125
14,18,29,35,38,125
14,19,21,30,38,125
14,19,21,32,38,125
14,19,27,30,38,125
14,19,27,32,38,125
14,21,29,35,38,125
18,19,29,30,38,125
18,19,29,32,38,125
18,19,30,35,38,125
18,21,27,30,38,125
18,21,27,32,38,125
19,21,29,30,38,125
19,21,29,32,38,125
21,22,29,30,38,125
3,4,11,30,32,124
3,4,11,36,38,124
3,4,12,27,35,124
3,4,12,29,40,124
3,4,12,30,39,124
3,4,12,32,39,124
3,4,12,35,40,124
3,4,14,21,38,124
3,4,14,27,38,124
3,4,18,29,38,124
3,4,18,35,38,124
3,4,21,29,38,124
3,4,21,35,38,124
3,4,27,29,38,124
3,4,27,35,38,124
3,4,29,38,40,124
3,4,30,38,39,124
3,4,32,38,39,124
3,4,35,38,40,124
3,5,9,30,38,124
3,5,9,32,38,124
3,5,10,30,38,124
3,5,10,32,38,124
3,5,11,38,40,124
3,5,12,30,36,124
3,5,12,32,36,124
3,5,14,29,38,124
3,5,14,35,38,124
3,5,19,30,38,124
3,5,19,32,38,124
3,5,22,30,38,124
3,5,22,32,38,124
3,5,30,36,38,124
3,5,32,36,38,124
3,8,12,29,30,124
3,8,12,29,32,124
3,8,12,30,35,124
3,8,12,32,35,124
3,8,29,30,38,124
3,8,29,32,38,124
3,8,30,35,38,124
3,8,32,35,38,124
3,9,11,22,38,124
3,9,11,30,32,124
3,9,11,36,38,124
3,9,12,20,38,124
3,9,12,26,38,124
3,9,12,29,40,124
3,9,12,30,39,124
3,9,12,32,39,124
3,9,12,35,40,124
3,9,14,18,38,124
3,9,14,21,38,124
3,9,14,27,38,124
3,9,14,38,40,124
3,9,18,29,38,124
3,9,18,35,38,124
3,9,30,38,39,124
3,9,32,38,39,124
3,9,35,38,40,124
3,10,11,19,38,124
3,10,11,22,38,124
3,10,11,30,32,124
3,10,11,36,38,124
3,10,12,21,35,124
3,10,12,27,29,124
3,10,12,27,35,124
3,10,12,29,40,124
3,10,12,30,39,124
3,10,12,32,39,124
3,10,12,35,40,124
3,10,14,21,38,124
3,10,14,27,38,124
3,10,18,29,38,124
3,10,18,35,38,124
3,10,21,29,38,124
3,10,21,35,38,124
3,10,27,29,38,124
3,10,27,35,38,124
3,10,29,38,40,124
3,10,30,38,39,124
3,10,32,38,39,124
3,10,35,38,40,124
3,11,12,18,39,124
3,11,12,19,36,124
3,11,12,22,36,124
3,11,12,39,40,124
3,11,14,29,30,124
3,11,14,29,32,124
3,11,14,30,35,124
3,11,14,32,35,124
3,11,16,30,38,124
3,11,16,32,38,124
3,11,18,38,39,124
3,11,19,22,38,124
3,11,19,30,32,124
3,11,19,36,38,124
3,11,22,30,32,124
3,11,22,36,38,124
3,11,30,32,36,124
3,12,14,19,40,124
3,12,14,21,36,124
3,12,14,27,36,124
3,12,14,29,39,124
3,12,14,35,39,124
3,12,16,38,39,124
3,12,18,19,29,124
3,12,18,19,35,124
3,12,18,21,27,124
3,12,18,21,40,124
3,12,18,22,29,124
3,12,18,22,35,124
3,12,18,27,40,124
3,12,18,29,36,124
3,12,18,35,36,124
3,12,19,20,38,124
3,12,19,26,38,124
3,12,19,29,40,124
3,12,19,30,39,124
3,12,19,32,39,124
3,12,19,35,40,124
3,12,21,22,29,124
3,12,21,22,35,124
3,12,21,27,40,124
3,12,21,29,36,124
3,12,21,35,36,124
3,12,22,27,29,124
3,12,22,27,35,124
3,12,22,29,40,124
3,12,22,30,39,124
3,12,22,32,39,124
3,12,22,35,40,124
3,12,27,29,36,124
3,12,27,35,36,124
3,12,29,36,40,124
3,12,30,36,39,124
3,12,32,36,39,124
3,12,35,36,40,124
3,14,18,19,38,124
3,14,19,21,38,124
3,14,19,27,38,124
3,14,19,38,40,124
3,14,21,22,38,124
3,14,21,30,32,124
3,14,21,36,38,124
3,14,22,27,38,124
3,14,27,30,32,124
3,14,27,36,38,124
3,14,29,38,39,124
3,14,35,38,39,124
3,18,19,29,38,124
3,18,19,35,38,124
3,18,21,27,38,124
3,18,21,38,40,124
3,18,22,29,38,124
3,18,22,35,38,124
3,18,27,38,40,124
3,18,29,30,32,124
3,18,29,36,38,124
3,18,30,32,35,124
3,18,35,36,38,124
3,19,29,38,40,124
3,19,30,38,39,124
3,19,32,38,39,124
3,19,35,38,40,124
3,21,22,29,38,124
3,21,22,35,38,124
3,21,27,38,40,124
3,21,29,30,32,124
3,21,29,36,38,124
3,21,30,32,35,124
3,21,35,36,38,124
3,22,27,29,38,124
3,22,27,35,38,124
3,22,29,38,40,124
3,22,30,38,39,124
3,22,32,38,39,124
3,22,35,38,40,124
3,27,29,30,32,124
3,27,29,36,38,124
3,27,30,32,35,124
3,27,35,36,38,124
3,29,30,32,40,124
3,30,32,35,40,124
4,5,11,30,38,124
4,5,11,32,38,124
4,5,12,38,39,124
4,9,12,29,30,124
4,9,12,29,32,124
4,9,12,30,35,124
4,9,12,32,35,124
4,9,29,30,38,124
4,9,29,32,38,124
4,9,30,35,38,124
4,9,32,35,38,124
4,11,12,18,35,124
4,11,12,21,35,124
4,11,12,27,29,124
4,11,12,27,35,124
4,11,12,29,40,124
4,11,12,30,39,124
4,11,12,32,39,124
4,11,12,35,40,124
4,11,14,21,38,124
4,11,14,27,38,124
4,11,18,29,38,124
4,11,18,35,38,124
4,11,21,29,38,124
4,11,21,35,38,124
4,11,27,29,38,124
4,11,27,35,38,124
4,11,29,38,40,124
4,11,30,38,39,124
4,11,32,38,39,124
4,11,35,38,40,124
4,12,14,29,35,124
4,12,19,29,30,124
4,12,19,29,32,124
4,12,19,30,35,124
4,12,19,32,35,124
4,12,21,27,30,124
4,12,21,27,32,124
4,14,29,35,38,124
4,19,29,30,38,124
4,19,29,32,38,124
4,19,30,35,38,124
4,19,32,35,38,124
4,21,27,30,38,124
4,21,27,32,38,124
5,8,12,29,38,124
5,8,12,35,38,124
5,9,11,30,38,124
5,9,11,32,38,124
5,9,12,38,39,124
5,10,11,30,38,124
5,10,11,32,38,124
5,10,12,38,39,124
5,11,12,16,38,124
5,11,12,22,30,124
5,11,12,22,32,124
5,11,12,30,36,124
5,11,12,32,36,124
5,11,14,29,38,124
5,11,14,35,38,124
5,11,19,30,38,124
5,11,19,32,38,124
5,11,22,30,38,124
5,11,22,32,38,124
5,11,30,36,38,124
5,11,32,36,38,124
5,12,14,21,30,124
5,12,14,21,32,124
5,12,14,27,30,124
5,12,14,27,32,124
5,12,18,29,30,124
5,12,18,29,32,124
5,12,18,30,35,124
5,12,18,32,35,124
5,12,19,38,39,124
5,12,21,29,30,124
5,12,21,29,32,124
5,12,21,30,35,124
5,12,21,32,35,124
5,12,22,38,39,124
5,12,27,29,30,124
5,12,27,29,32,124
5,12,27,30,35,124
5,12,27,32,35,124
5,12,29,30,40,124
5,12,29,32,40,124
5,12,30,32,39,124
5,12,30,35,40,124
5,12,32,35,40,124
5,12,36,38,39,124
5,14,21,30,38,124
5,14,21,32,38,124
5,14,27,30,38,124
5,14,27,32,38,124
5,18,29,30,38,124
5,18,29,32,38,124
5,18,30,35,38,124
5,18,32,35,38,124
5,21,29,30,38,124
5,21,29,32,38,124
5,21,30,35,38,124
5,21,32,35,38,124
5,27,29,30,38,124
5,27,29,32,38,124
5,27,30,35,38,124
5,27,32,35,38,124
8,9,12,21,38,124
8,9,12,27,38,124
8,11,12,29,30,124
8,11,12,29,32,124
8,11,12,30,35,124
8,11,12,32,35,124
8,11,29,30,38,124
8,11,29,32,38,124
8,11,30,35,38,124
8,11,32,35,38,124
8,12,19,21,38,124
8,12,19,27,38,124
8,12,29,38,39,124
8,12,35,38,39,124
9,10,12,29,30,124
9,10,12,29,32,124
9,10,12,30,35,124
9,10,12,32,35,124
9,10,29,30,38,124
9,10,29,32,38,124
9,10,30,35,38,124
9,10,32,35,38,124
9,11,12,14,40,124
9,11,12,18,35,124
9,11,12,20,38,124
9,11,12,26,38,124
9,11,12,29,40,124
9,11,12,30,39,124
9,11,12,32,39,124
9,11,12,35,40,124
9,11,14,18,38,124
9,11,14,21,38,124
9,11,14,27,38,124
9,11,14,38,40,124
9,11,18,29,38,124
9,11,18,35,38,124
9,11,29,38,40,124
9,11,30,38,39,124
9,11,32,38,39,124
9,11,35,38,40,124
9,12,14,19,30,124
9,12,14,19,32,124
9,12,14,29,35,124
9,12,16,29,38,124
9,12,16,35,38,124
9,12,18,21,30,124
9,12,18,21,32,124
9,12,18,27,30,124
9,12,18,27,32,124
9,12,19,29,30,124
9,12,19,29,32,124
9,12,19,30,35,124
9,12,19,32,35,124
9,12,21,27,30,124
9,12,21,27,32,124
9,12,21,30,40,124
9,12,21,32,40,124
9,12,22,29,30,124
9,12,22,29,32,124
9,12,22,30,35,124
9,12,22,32,35,124
9,12,27,30,40,124
9,12,27,32,40,124
9,12,29,30,36,124
9,12,29,32,36,124
9,12,30,35,36,124
9,12,32,35,36,124
9,14,19,30,38,124
9,14,19,32,38,124
9,14,29,35,38,124
9,18,21,30,38,124
9,18,21,32,38,124
9,18,27,30,38,124
9,18,27,32,38,124
9,19,29,30,38,124
9,19,29,32,38,124
9,19,30,35,38,124
9,19,32,35,38,124
9,21,27,30,38,124
9,21,27,32,38,124
9,21,30,38,40,124
9,21,32,38,40,124
9,22,29,30,38,124
9,22,29,32,38,124
9,22,30,35,38,124
9,22,32,35,38,124
10,11,14,21,38,124
10,11,14,27,38,124
10,11,18,29,38,124
10,11,18,35,38,124
10,11,21,29,38,124
10,11,21,35,38,124
10,11,27,29,38,124
10,11,27,35,38,124
10,11,29,38,40,124
10,11,30,38,39,124
10,11,32,38,39,124
10,11,35,38,40,124
10,12,14,29,35,124
10,12,19,29,30,124
10,12,19,29,32,124
10,12,19,30,35,124
10,12,19,32,35,124
10,12,21,27,30,124
10,12,21,27,32,124
10,14,29,35,38,124
10,19,29,30,38,124
10,19,29,32,38,124
10,19,30,35,38,124
10,19,32,35,38,124
10,21,27,30,38,124
10,21,27,32,38,124
11,12,14,19,27,124
11,12,14,19,40,124
11,12,14,21,22,124
11,12,14,21,36,124
11,12,14,22,27,124
11,12,14,27,36,124
11,12,14,29,39,124
11,12,14,35,39,124
11,12,16,38,39,124
11,12,18,19,29,124
11,12,18,19,35,124
11,12,18,21,27,124
11,12,18,21,40,124
11,12,18,22,29,124
11,12,18,22,35,124
11,12,18,27,40,124
11,12,18,29,36,124
11,12,18,35,36,124
11,12,19,20,38,124
11,12,19,26,38,124
11,12,19,29,40,124
11,12,19,30,39,124
11,12,19,32,39,124
11,12,19,35,40,124
11,12,21,22,29,124
11,12,21,22,35,124
11,12,21,27,40,124
11,12,21,29,36,124
11,12,21,35,36,124
11,12,22,27,29,124
11,12,22,27,35,124
11,12,22,29,40,124
11,12,22,30,39,124
11,12,22,32,39,124
11,12,22,35,40,124
11,12,27,29,36,124
11,12,27,35,36,124
11,12,29,36,40,124
11,12,30,36,39,124
11,12,32,36,39,124
11,12,35,36,40,124
11,14,18,19,38,124
11,14,19,21,38,124
11,14,19,27,38,124
11,14,19,38,40,124
11,14,21,22,38,124
11,14,21,30,32,124
11,14,21,36,38,124
11,14,22,27,38,124
11,14,27,30,32,124
11,14,27,36,38,124
11,14,29,38,39,124
11,14,35,38,39,124
11,18,19,29,38,124
11,18,19,35,38,124
11,18,21,27,38,124
11,18,21,38,40,124
11,18,22,29,38,124
11,18,22,35,38,124
11,18,27,38,40,124
11,18,29,30,32,124
11,18,29,36,38,124
11,18,30,32,35,124
11,18,35,36,38,124
11,19,29,38,40,124
11,19,30,38,39,124
11,19,32,38,39,124
11,21,22,29,38,124
11,21,22,35,38,124
11,21,27,38,40,124
11,21,29,30,32,124
11,21,29,36,38,124
11,21,30,32,35,124
11,22,27,29,38,124
11,22,27,35,38,124
11,22,29,38,40,124
11,22,30,38,39,124
11,27,29,30,32,124
11,27,30,32,35,124
12,14,18,21,29,124
12,14,18,21,35,124
12,14,18,27,29,124
12,14,18,27,35,124
12,14,19,29,35,124
12,14,21,27,29,124
12,14,21,27,35,124
12,14,21,29,40,124
12,14,21,30,39,124
12,14,21,32,39,124
12,14,21,35,40,124
12,14,22,29,35,124
12,14,27,29,40,124
12,14,27,30,39,124
12,14,27,32,39,124
12,14,27,35,40,124
12,14,29,35,36,124
12,16,19,29,38,124
12,16,19,35,38,124
12,16,21,27,38,124
12,18,19,21,30,124
12,18,19,21,32,124
12,18,19,27,30,124
12,18,19,27,32,124
12,18,21,29,35,124
12,18,27,29,35,124
12,18,29,30,39,124
12,18,29,32,39,124
12,18,29,35,40,124
12,18,30,35,39,124
12,18,32,35,39,124
12,19,21,27,30,124
12,19,21,27,32,124
12,19,21,30,40,124
12,19,21,32,40,124
12,19,22,29,30,124
12,19,22,29,32,124
12,19,22,30,35,124
12,19,22,32,35,124
12,19,27,30,40,124
12,19,27,32,40,124
12,19,29,30,36,124
12,19,29,32,36,124
12,19,30,35,36,124
12,19,32,35,36,124
12,20,21,29,38,124
12,20,21,35,38,124
12,20,27,29,38,124
12,20,27,35,38,124
12,21,22,27,30,124
12,21,22,27,32,124
12,21,26,29,38,124
12,21,26,35,38,124
12,21,27,30,36,124
12,21,27,32,36,124
12,21,29,30,39,124
12,21,29,32,39,124
12,21,29,35,40,124
12,21,30,35,39,124
12,21,32,35,39,124
12,26,27,29,38,124
12,26,27,35,38,124
12,27,29,30,39,124
12,27,29,32,39,124
14,18,21,29,38,124
14,18,21,35,38,124
14,18,27,29,38,124
14,18,27,35,38,124
14,19,29,35,38,124
14,21,27,29,38,124
14,21,27,35,38,124
14,22,29,35,38,124
14,29,30,32,35,124
18,19,21,30,38,124
18,19,21,32,38,124
18,19,27,30,38,124
18,19,27,32,38,124
19,21,27,30,38,124
19,21,27,32,38,124
19,22,29,30,38,124
19,22,29,32,38,124
21,22,27,30,38,124
21,22,27,32,38,124
3,4,9,29,38,123
3,4,9,35,38,123
3,4,10,29,38,123
3,4,10,35,38,123
3,4,11,38,39,123
3,4,12,21,40,123
3,4,12,27,40,123
3,4,12,29,36,123
3,4,12,35,36,123
3,4,18,21,38,123
3,4,18,27,38,123
3,4,19,29,38,123
3,4,19,35,38,123
3,4,21,27,38,123
3,4,21,38,40,123
3,4,22,29,38,123
3,4,22,35,38,123
3,4,27,38,40,123
3,4,29,30,32,123
3,4,29,36,38,123
3,4,30,32,35,123
3,4,35,36,38,123
3,5,11,30,32,123
3,5,11,36,38,123
3,5,12,26,38,123
3,5,12,29,40,123
3,5,12,30,39,123
3,5,12,32,39,123
3,5,12,35,40,123
3,5,14,21,38,123
3,5,14,27,38,123
3,5,14,38,40,123
3,5,18,29,38,123
3,5,18,35,38,123
3,5,29,38,40,123
3,5,30,38,39,123
3,5,32,38,39,123
3,5,35,38,40,123
3,8,11,29,38,123
3,8,11,35,38,123
3,8,12,27,30,123
3,8,12,27,32,123
3,8,21,30,38,123
3,8,21,32,38,123
3,8,27,30,38,123
3,8,27,32,38,123
3,9,10,29,38,123
3,9,10,35,38,123
3,9,12,18,40,123
3,9,12,21,40,123
3,9,12,22,35,123
3,9,12,27,40,123
3,9,12,29,36,123
3,9,12,35,36,123
3,9,14,19,38,123
3,9,14,22,38,123
3,9,14,30,32,123
3,9,14,36,38,123
3,9,18,21,38,123
3,9,18,27,38,123
3,9,18,38,40,123
3,9,21,38,40,123
3,9,22,29,38,123
3,9,22,35,38,123
3,9,27,38,40,123
3,9,29,30,32,123
3,9,29,36,38,123
3,9,30,32,35,123
3,9,35,36,38,123
3,10,11,38,39,123
3,10,12,21,40,123
3,10,12,22,35,123
3,10,12,27,40,123
3,10,12,29,36,123
3,10,12,35,36,123
3,10,14,19,38,123
3,10,18,21,38,123
3,10,18,27,38,123
3,10,19,29,38,123
3,10,19,35,38,123
3,10,21,27,38,123
3,10,21,38,40,123
3,10,22,29,38,123
3,10,22,35,38,123
3,10,27,38,40,123
3,10,29,30,32,123
3,10,29,36,38,123
3,10,30,32,35,123
3,10,35,36,38,123
3,11,12,22,39,123
3,11,12,26,30,123
3,11,12,26,32,123
3,11,12,36,39,123
3,11,14,21,32,123
3,11,14,27,30,123
3,11,14,27,32,123
3,11,14,30,40,123
3,11,14,32,40,123
3,11,18,29,30,123
3,11,18,29,32,123
3,11,18,30,35,123
3,11,18,32,35,123
3,11,20,30,38,123
3,11,20,32,38,123
3,11,22,38,39,123
3,11,26,30,38,123
3,11,26,32,38,123
3,11,29,30,40,123
3,11,29,32,40,123
3,11,30,32,39,123
3,11,30,35,40,123
3,11,32,35,40,123
3,11,36,38,39,123
3,12,14,18,39,123
3,12,14,19,36,123
3,12,14,21,39,123
3,12,14,27,39,123
3,12,14,39,40,123
3,12,16,29,30,123
3,12,16,29,32,123
3,12,16,30,35,123
3,12,16,32,35,123
3,12,18,19,40,123
3,12,18,21,36,123
3,12,18,22,27,123
3,12,18,27,36,123
3,12,18,29,39,123
3,12,18,35,39,123
3,12,19,21,40,123
3,12,19,22,29,123
3,12,19,22,35,123
3,12,19,27,40,123
3,12,19,29,36,123
3,12,19,35,36,123
3,12,20,38,39,123
3,12,21,22,27,123
3,12,21,22,40,123
3,12,21,27,36,123
3,12,21,36,40,123
3,12,22,27,40,123
3,12,22,29,36,123
3,12,22,35,36,123
3,12,26,38,39,123
3,12,27,36,40,123
3,12,29,39,40,123
3,12,35,39,40,123
3,14,18,38,39,123
3,14,19,22,38,123
3,14,19,30,32,123
3,14,19,36,38,123
3,14,21,38,39,123
3,14,27,38,39,123
3,14,29,30,35,123
3,14,29,32,35,123
3,16,29,30,38,123
3,16,29,32,38,123
3,16,30,35,38,123
3,16,32,35,38,123
3,18,19,21,38,123
3,18,19,27,38,123
3,18,19,38,40,123
3,18,21,22,38,123
3,18,21,30,32,123
3,18,21,36,38,123
3,18,22,27,38,123
3,18,27,30,32,123
3,18,27,36,38,123
3,18,29,38,39,123
3,18,35,38,39,123
3,19,21,38,40,123
3,19,22,29,38,123
3,19,22,35,38,123
3,19,27,38,40,123
3,19,29,30,32,123
3,19,29,36,38,123
3,19,30,32,35,123
3,19,35,36,38,123
3,21,22,27,38,123
3,21,22,38,40,123
3,21,27,30,32,123
3,21,27,36,38,123
3,21,30,32,40,123
3,21,36,38,40,123
3,22,27,38,40,123
3,22,29,30,32,123
3,22,29,36,38,123
3,22,30,32,35,123
3,22,35,36,38,123
3,27,30,32,40,123
3,29,30,32,36,123
3,30,32,35,36,123
4,5,12,29,30,123
4,5,12,29,32,123
4,5,12,30,35,123
4,5,12,32,35,123
4,5,29,30,38,123
4,5,29,32,38,123
4,5,30,35,38,123
4,5,32,35,38,123
4,9,11,29,38,123
4,9,11,35,38,123
4,9,12,27,30,123
4,9,12,27,32,123
4,9,21,30,38,123
4,9,21,32,38,123
4,9,27,30,38,123
4,9,27,32,38,123
4,10,11,29,38,123
4,10,11,35,38,123
4,11,12,19,35,123
4,11,12,21,40,123
4,11,12,22,35,123
4,11,12,27,40,123
4,11,12,29,36,123
4,11,12,35,36,123
4,11,14,19,38,123
4,11,18,21,38,123
4,11,18,27,38,123
4,11,19,29,38,123
4,11,19,35,38,123
4,11,21,27,38,123
4,11,21,38,40,123
4,11,22,29,38,123
4,11,22,35,38,123
4,11,27,38,40,123
4,11,29,30,32,123
4,11,29,36,38,123
4,11,30,32,35,123
4,11,35,36,38,123
4,12,14,21,29,123
4,12,14,21,35,123
4,12,14,27,29,123
4,12,14,27,35,123
4,12,18,29,35,123
4,12,19,21,30,123
4,12,19,21,32,123
4,12,19,27,30,123
4,12,19,27,32,123
4,12,21,29,35,123
4,12,27,29,35,123
4,12,29,30,39,123
4,12,29,32,39,123
4,12,29,35,40,123
4,12,30,35,39,123
4,12,32,35,39,123
4,14,21,29,38,123
4,14,21,35,38,123
4,14,27,29,38,123
