Date,Number1,Number2,Number3,Number4,Number5
"10
17
20
39
44
16
POWER PLAY X03",5,1,"$645,000,000",0*,$0
"11
44
55
63
68
17",5,1,"$10,000,000",0*,$0
"12
23
44
57
61
05
POWER PLAY X02",5,1,"$600,000,000",0*,$0
"09
11
13
29
69
12",5,1,"$10,000,000",0*,$0
"21
29
54
59
62
04
POWER PLAY X02",5,1,"$559,000,000",0*,$0
"02
25
64
65
67
05",5,1,"$10,000,000",0*,$0
"01
03
07
16
66
05
POWER PLAY X05",5,1,"$532,000,000",0*,$0
"15
25
35
41
62
12",5,1,"$10,000,000",0*,$0
"30
36
49
52
63
16
POWER PLAY X05",5,1,"$521,000,000",0*,$0
"41
43
49
55
67
20",5,1,"$10,000,000",0*,$0
"06
19
28
44
60
10
POWER PLAY X02",5,1,"$485,000,000",0*,$0
"30
31
36
52
58
16",5,1,"$10,000,000",0*,$0
"36
42
50
52
67
26
POWER PLAY X02",5,1,"$460,000,000",0*,$0
"03
19
29
53
59
04",5,1,"$10,000,000",0*,$0
"03
18
27
36
53
12
POWER PLAY X02",5,1,"$443,000,000",0*,$0
"18
31
36
43
61
10",5,1,"$10,000,000",0*,$0
"16
26
29
38
50
06
POWER PLAY X02",5,1,"$412,000,000",0*,$0
"14
38
41
47
67
07",5,1,"$10,000,000",0*,$0
"24
29
42
51
54
16
POWER PLAY X03",5,1,"$391,000,000",0*,$0
"01
03
08
30
41
08",5,1,"$10,000,000",0*,$0
"03
08
40
53
58
03
POWER PLAY X03",5,1,"$376,000,000",0*,$0
"05
06
16
34
35
17",5,1,"$10,000,000",0*,$0
"04
27
33
41
42
14
POWER PLAY X02",5,1,"$348,000,000",0*,$0
"23
49
51
54
58
11",5,1,"$10,000,000",0*,$0
"04
23
45
50
53
17
POWER PLAY X03",5,1,"$330,000,000",0*,$0
"09
18
30
47
63
14",5,1,"$10,000,000",0*,$0
"06
28
59
62
69
21
POWER PLAY X03",5,1,"$306,000,000",0*,$0
"14
47
49
61
66
18",5,1,"$10,000,000",0*,$0
"01
04
45
47
67
18
POWER PLAY X02",5,1,"$285,000,000",0*,$0
"33
40
45
48
53
17",5,1,"$10,000,000",0*,$0
"17
36
43
53
67
14
POWER PLAY X02",5,1,"$270,000,000",0*,$0
"29
49
51
61
66
02",5,1,"$10,000,000",0*,$0
"27
28
34
37
44
08
POWER PLAY X02",5,1,"$248,000,000",0*,$0
"12
15
32
50
64
15",5,1,"$10,000,000",0*,$0
"12
21
62
67
69
17
POWER PLAY X03",5,1,"$228,000,000",0*,$0
"08
17
36
56
62
23",5,1,"$10,000,000",0*,$0
"01
02
27
30
67
09
POWER PLAY X05",5,1,"$214,000,000",0*,$0
"01
07
35
52
54
20",5,1,"$10,000,000",0*,$0
"09
11
27
59
66
19
POWER PLAY X03",5,1,"$206,000,000",0*,$0
"23
26
30
35
39
13",5,1,"$10,000,000",0*,$0
"15
18
19
41
43
14
POWER PLAY X02",5,1,"$188,000,000",0*,$0
"13
15
18
21
58
25",5,1,"$10,000,000",0*,$0
"39
41
43
49
64
04
POWER PLAY X02",5,1,"$174,000,000",0*,$0
"31
44
45
63
64
16",5,1,"$10,000,000",0*,$0
"07
38
65
66
68
21
POWER PLAY X02",5,1,"$164,000,000",0*,$0
"04
28
34
50
61
16",5,1,"$10,000,000",0*,$0
"01
05
32
50
64
08
POWER PLAY X04",5,1,"$145,000,000",0*,$0
"07
28
46
47
58
18",5,1,"$10,000,000",0*,$0
"24
25
43
52
63
21
POWER PLAY X02",5,1,"$133,000,000",0*,$0
"17
31
34
54
63
13",5,1,"$10,000,000",0*,$0
"16
31
34
47
65
10
POWER PLAY X03",5,1,"$120,000,000",0*,$0
"13
26
30
40
50
13",5,1,"$10,000,000",0*,$0
"18
22
43
61
65
02
POWER PLAY X04",5,1,"$102,000,000",0*,$0
"14
38
51
53
55
25",5,1,"$10,000,000",0*,$0
"13
30
35
49
59
04
POWER PLAY X03",5,1,"$88,000,000",0*,$0
"06
16
23
60
62
17",5,1,"$10,000,000",0*,$0
"13
31
33
51
58
15
POWER PLAY X02",5,1,"$77,000,000",0*,$0
"30
41
44
55
58
17",5,1,"$10,000,000",0*,$0
"25
40
43
48
50
11
POWER PLAY X02",5,1,"$60,000,000",0*,$0
"02
07
27
34
51
19",5,1,"$10,000,000",0*,$0
"07
17
28
40
45
02
POWER PLAY X03",5,1,"$46,000,000",0*,$0
"03
38
55
57
62
17",5,1,"$10,000,000",0*,$0
"04
31
34
38
61
13
POWER PLAY X02",5,1,"$35,000,000",0*,$0
"09
14
26
27
32
22",5,1,"$10,000,000",0*,$0
"30
31
38
48
68
08
POWER PLAY X10",5,1,"$20,000,000",0*,$0
"08
09
17
31
56
23",5,1,"$10,000,000",0*,$0
"12
21
42
44
49
01
POWER PLAY X03",5,1,"$842,400,000",1*,"$842,400,000"
"19
31
40
42
64
02",5,1,"$10,000,000",0*,$0
"02
12
22
39
67
15
POWER PLAY X02",5,1,"$344,000,000",0*,$0
"03
24
46
58
61
07",5,1,"$10,000,000",0*,$0
"18
37
52
54
60
12
POWER PLAY X02",5,1,"$320,000,000",0*,$0
"23
37
43
60
64
05",5,1,"$10,000,000",0*,$0
"32
38
66
67
69
19
POWER PLAY X02",5,1,"$304,000,000",0*,$0
"33
48
52
55
68
09",5,1,"$10,000,000",0*,$0
"03
11
27
40
58
10
POWER PLAY X03",5,1,"$295,000,000",0*,$0
"02
09
10
14
36
23",5,1,"$10,000,000",0*,$0
"10
13
28
34
47
15
POWER PLAY X03",5,1,"$273,000,000",0*,$0
"05
20
27
44
51
21",5,1,"$10,000,000",0*,$0
"13
14
32
52
64
12
POWER PLAY X02",5,1,"$258,000,000",0*,$0
"12
13
46
49
68
07",5,1,"$10,000,000",0*,$0
"13
16
18
20
27
10
POWER PLAY X02",5,1,"$244,000,000",0*,$0
"12
22
41
46
56
15",5,1,"$10,000,000",0*,$0
"08
10
44
48
54
14
POWER PLAY X02",5,1,"$223,000,000",0*,$0
"08
13
19
34
53
24",5,1,"$10,000,000",0*,$0
"28
29
32
66
67
03
POWER PLAY X02",5,1,"$207,000,000",0*,$0
"09
21
37
40
52
05",5,1,"$10,000,000",0*,$0
"03
07
47
67
68
02
POWER PLAY X02",5,1,"$195,000,000",0*,$0
"05
16
40
44
47
07",5,1,"$10,000,000",0*,$0
"08
17
22
28
55
14
POWER PLAY X03",5,1,"$174,000,000",0*,$0
"03
29
38
56
65
07",5,1,"$10,000,000",0*,$0
"01
03
27
60
65
16
POWER PLAY X05",5,1,"$160,000,000",0*,$0
"02
09
12
18
65
26",5,1,"$10,000,000",0*,$0
"10
16
32
61
66
04
POWER PLAY X02",5,1,"$145,000,000",0*,$0
"05
21
22
49
68
25",5,1,"$10,000,000",0*,$0
"15
31
45
49
53
19
POWER PLAY X03",5,1,"$127,000,000",0*,$0
"10
21
23
30
56
25",5,1,"$10,000,000",0*,$0
"03
29
42
46
59
15
POWER PLAY X03",5,1,"$113,000,000",0*,$0
"32
49
50
56
63
19",5,1,"$10,000,000",0*,$0
"15
29
64
66
67
04
POWER PLAY X02",5,1,"$99,000,000",0*,$0
"02
22
34
57
66
25",5,1,"$10,000,000",0*,$0
"07
30
50
54
62
20
POWER PLAY X02",5,1,"$81,000,000",0*,$0
"08
19
47
51
58
21",5,1,"$10,000,000",0*,$0
"14
15
32
42
49
01
POWER PLAY X02",5,1,"$64,000,000",0*,$0
"07
19
42
53
56
04",5,1,"$10,000,000",0*,$0
"28
37
42
50
53
19
POWER PLAY X02",5,1,"$50,000,000",0*,$0
"03
06
20
34
49
12",5,1,"$10,000,000",0*,$0
"02
24
45
53
64
05
POWER PLAY X02",5,1,"$33,000,000",0*,$0
"02
12
27
31
60
10",5,1,"$10,000,000",0*,$0
"26
28
41
53
64
09
POWER PLAY X03",5,1,"$20,000,000",0*,$0
"07
18
19
22
68
13",5,1,"$10,000,000",0*,$0
"11
23
44
61
62
17
POWER PLAY X02",5,1,"$1,787,400,000",2*,"$1,787,400,000"
"21
29
34
41
65
17",5,1,"$10,000,000",0*,$0
"03
16
29
61
69
22
POWER PLAY X02",5,1,"$1,400,000,000",0*,$0
"07
32
39
50
61
04",5,1,"$10,000,000",0*,$0
"08
23
25
40
53
05
POWER PLAY X03",5,1,"$1,100,000,000",0*,$0
"01
15
26
48
67
19",5,1,"$10,000,000",0*,$0
"03
18
22
27
33
17
POWER PLAY X03",5,1,"$1,000,000,000",0*,$0
"07
15
36
42
65
14",5,1,"$10,000,000",0*,$0
"09
12
22
41
61
25
POWER PLAY X04",5,1,"$850,000,000",0*,$0
"12
19
26
51
62
18",5,1,"$10,000,000",0*,$0
"16
19
34
37
64
22
POWER PLAY X03",5,1,"$750,000,000",0*,$0
"15
16
23
52
66
25",5,1,"$10,000,000",0*,$0
"11
14
34
47
51
18
POWER PLAY X02",5,1,"$700,000,000",0*,$0
"09
23
24
33
44
19",5,1,"$10,000,000",0*,$0
"31
59
62
65
68
05
POWER PLAY X02",5,1,"$643,000,000",0*,$0
"16
17
23
46
52
03",5,1,"$10,000,000",0*,$0
"15
46
61
63
64
01
POWER PLAY X03",5,1,"$605,000,000",0*,$0
"06
28
38
48
55
23",5,1,"$10,000,000",0*,$0
"23
40
49
65
69
23
POWER PLAY X03",5,1,"$565,000,000",0*,$0
"31
34
43
44
55
02",5,1,"$10,000,000",0*,$0
"04
11
40
44
50
04
POWER PLAY X03",5,1,"$526,000,000",0*,$0
"29
33
41
50
54
23",5,1,"$10,000,000",0*,$0
"06
16
33
40
62
02
POWER PLAY X02",5,1,"$501,000,000",0*,$0
"09
10
17
29
65
05",5,1,"$10,000,000",0*,$0
"07
14
23
24
60
14
POWER PLAY X02",5,1,"$482,000,000",0*,$0
"05
22
26
29
40
06",5,1,"$10,000,000",0*,$0
"15
27
43
45
53
09
POWER PLAY X02",5,1,"$449,000,000",0*,$0
"09
19
21
33
46
23",5,1,"$10,000,000",0*,$0
"08
09
19
31
38
21
POWER PLAY X02",5,1,"$426,000,000",0*,$0
"07
18
41
42
62
03",5,1,"$10,000,000",0*,$0
"06
18
34
35
36
02
POWER PLAY X02",5,1,"$410,000,000",0*,$0
"10
20
36
58
59
05",5,1,"$10,000,000",0*,$0
"04
15
35
50
64
08
POWER PLAY X04",5,1,"$384,000,000",0*,$0
"13
32
65
66
68
07",5,1,"$10,000,000",0*,$0
"07
35
36
43
62
03
POWER PLAY X03",5,1,"$364,000,000",0*,$0
"11
25
40
50
65
21",5,1,"$10,000,000",0*,$0
"08
31
57
65
67
23
POWER PLAY X03",5,1,"$350,000,000",0*,$0
"11
16
21
29
41
01",5,1,"$10,000,000",0*,$0
"02
18
19
25
35
25
POWER PLAY X03",5,1,"$325,000,000",0*,$0
"04
21
35
60
69
23",5,1,"$10,000,000",0*,$0
"08
11
28
33
42
02
POWER PLAY X02",5,1,"$308,000,000",0*,$0
"02
41
56
59
66
06",5,1,"$10,000,000",0*,$0
"28
48
51
61
69
20
POWER PLAY X03",5,1,"$288,000,000",0*,$0
"06
29
38
43
67
16",5,1,"$10,000,000",0*,$0
"04
21
43
48
49
22
POWER PLAY X02",5,1,"$264,000,000",0*,$0
"08
23
42
56
68
10",5,1,"$10,000,000",0*,$0
"08
12
45
46
63
24
POWER PLAY X02",5,1,"$248,000,000",0*,$0
"09
14
38
39
41
25",5,1,"$10,000,000",0*,$0
"08
16
24
33
54
18
POWER PLAY X02",5,1,"$234,000,000",0*,$0
"05
08
35
62
63
08",5,1,"$10,000,000",0*,$0
"05
09
25
28
69
05
POWER PLAY X02",5,1,"$216,000,000",0*,$0
"24
40
51
52
61
17",5,1,"$10,000,000",0*,$0
"33
35
58
61
69
25
POWER PLAY X05",5,1,"$203,000,000",0*,$0
"14
17
49
52
68
07",5,1,"$10,000,000",0*,$0
"01
28
34
50
58
08
POWER PLAY X02",5,1,"$190,000,000",0*,$0
"15
20
61
63
69
01",5,1,"$10,000,000",0*,$0
"07
19
21
54
63
21
POWER PLAY X02",5,1,"$174,000,000",0*,$0
"10
18
21
37
40
10",5,1,"$10,000,000",0*,$0
"13
28
44
52
55
06
POWER PLAY X04",5,1,"$162,000,000",0*,$0
"04
09
41
42
61
26",5,1,"$10,000,000",0*,$0
"04
35
43
52
62
12
POWER PLAY X02",5,1,"$155,000,000",0*,$0
"08
15
22
34
62
22",5,1,"$10,000,000",0*,$0
"02
12
37
51
61
22
POWER PLAY X03",5,1,"$140,000,000",0*,$0
"01
11
49
57
61
25",5,1,"$10,000,000",0*,$0
"05
25
42
44
65
20
POWER PLAY X03",5,1,"$128,000,000",0*,$0
"04
07
12
20
55
12",5,1,"$10,000,000",0*,$0
"03
16
32
52
62
24
POWER PLAY X03",5,1,"$118,000,000",0*,$0
"01
26
29
44
52
26",5,1,"$10,000,000",0*,$0
"23
29
50
64
67
11
POWER PLAY X02",5,1,"$101,000,000",0*,$0
"13
15
17
36
66
10",5,1,"$10,000,000",0*,$0
"17
21
23
27
52
19
POWER PLAY X05",5,1,"$90,000,000",0*,$0
"32
42
52
55
56
18",5,1,"$10,000,000",0*,$0
"04
06
09
23
59
25
POWER PLAY X03",5,1,"$80,000,000",0*,$0
"19
20
39
47
55
15",5,1,"$10,000,000",0*,$0
"13
25
29
37
53
03
POWER PLAY X02",5,1,"$65,000,000",0*,$0
"04
29
37
48
56
06",5,1,"$10,000,000",0*,$0
"30
33
40
43
52
25
POWER PLAY X04",5,1,"$54,000,000",0*,$0
"01
07
24
50
59
11",5,1,"$10,000,000",0*,$0
"31
36
43
48
62
25
POWER PLAY X02",5,1,"$44,000,000",0*,$0
"06
07
16
22
28
17",5,1,"$10,000,000",0*,$0
"05
17
23
35
45
24
POWER PLAY X10",5,1,"$30,000,000",0*,$0
"13
33
35
36
56
02",5,1,"$10,000,000",0*,$0
"01
07
44
57
61
21
POWER PLAY X03",5,1,"$20,000,000",0*,$0
"04
25
43
44
63
04",5,1,"$10,000,000",0*,$0
"01
29
37
56
68
13
POWER PLAY X02",5,1,"$204,500,000",1*,"$204,500,000"
"34
44
61
64
68
19",5,1,"$10,000,000",0*,$0
"23
27
32
35
59
11
POWER PLAY X02",5,1,"$189,000,000",0*,$0
"14
30
41
48
69
12",5,1,"$10,000,000",0*,$0
"13
47
52
64
67
25
POWER PLAY X02",5,1,"$177,000,000",0*,$0
"07
13
27
29
67
08",5,1,"$10,000,000",0*,$0
"12
18
28
48
52
05
POWER PLAY X03",5,1,"$163,000,000",0*,$0
"25
29
50
64
65
03",5,1,"$10,000,000",0*,$0
"09
29
31
34
43
02
POWER PLAY X02",5,1,"$146,000,000",0*,$0
"04
09
21
37
56
02",5,1,"$10,000,000",0*,$0
"13
14
37
50
60
11
POWER PLAY X02",5,1,"$134,000,000",0*,$0
"11
12
27
30
35
07",5,1,"$10,000,000",0*,$0
"07
34
40
42
52
15
POWER PLAY X02",5,1,"$123,000,000",0*,$0
"14
18
31
34
37
17",5,1,"$10,000,000",0*,$0
"04
10
24
29
53
04
POWER PLAY X03",5,1,"$106,000,000",0*,$0
"02
44
55
56
67
05",5,1,"$10,000,000",0*,$0
"15
16
41
48
60
21
POWER PLAY X03",5,1,"$93,000,000",0*,$0
"23
45
53
54
57
18",5,1,"$10,000,000",0*,$0
"05
20
28
39
42
13
POWER PLAY X02",5,1,"$82,000,000",0*,$0
"24
36
43
47
69
22",5,1,"$10,000,000",0*,$0
"14
15
30
40
59
20
POWER PLAY X03",5,1,"$65,000,000",0*,$0
"09
31
32
50
57
14",5,1,"$10,000,000",0*,$0
"16
34
40
45
66
19
POWER PLAY X02",5,1,"$54,000,000",0*,$0
"21
26
28
62
63
01",5,1,"$10,000,000",0*,$0
"10
21
23
35
65
24
POWER PLAY X02",5,1,"$44,000,000",0*,$0
"14
23
33
38
60
03",5,1,"$10,000,000",0*,$0
"01
02
03
57
59
09
POWER PLAY X02",5,1,"$30,000,000",0*,$0
"01
34
38
60
65
09",5,1,"$10,000,000",0*,$0
"26
43
51
56
60
24
POWER PLAY X04",5,1,"$20,000,000",0*,$0
"11
13
39
48
61
03",5,1,"$10,000,000",0*,$0
"01
12
14
18
69
02
POWER PLAY X03",5,1,"$167,300,000",1*,"$167,300,000"
"12
20
26
38
40
05",5,1,"$10,000,000",0*,$0
"15
44
63
66
69
20
POWER PLAY X02",5,1,"$151,000,000",0*,$0
"37
42
49
54
66
26",5,1,"$10,000,000",0*,$0
"04
33
45
46
51
25
POWER PLAY X03",5,1,"$139,000,000",0*,$0
"18
23
34
35
67
13",5,1,"$10,000,000",0*,$0
"07
25
37
39
63
01
POWER PLAY X03",5,1,"$131,000,000",0*,$0
"02
03
21
55
63
12",5,1,"$10,000,000",0*,$0
"20
24
42
43
49
19
POWER PLAY X03",5,1,"$113,000,000",0*,$0
"07
36
40
47
59
09",5,1,"$10,000,000",0*,$0
"03
20
30
52
62
01
POWER PLAY X03",5,1,"$100,000,000",0*,$0
"09
18
41
42
63
04",5,1,"$10,000,000",0*,$0
"16
22
44
45
53
19
POWER PLAY X02",5,1,"$82,000,000",0*,$0
"05
10
46
49
60
16",5,1,"$10,000,000",0*,$0
"04
29
37
55
67
10
POWER PLAY X04",5,1,"$65,000,000",0*,$0
"02
15
44
60
68
23",5,1,"$10,000,000",0*,$0
"20
23
48
59
66
04
POWER PLAY X02",5,1,"$54,000,000",0*,$0
"02
31
36
51
58
15",5,1,"$10,000,000",0*,$0
"04
23
30
46
62
02
POWER PLAY X04",5,1,"$47,000,000",0*,$0
"10
16
20
48
51
05",5,1,"$10,000,000",0*,$0
"05
17
41
64
69
01
POWER PLAY X02",5,1,"$30,000,000",0*,$0
"07
18
23
31
44
24",5,1,"$10,000,000",0*,$0
"12
41
44
52
64
25
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"02
44
52
65
66
12",5,1,"$10,000,000",0*,$0
"07
11
21
53
61
02
POWER PLAY X03",5,1,"$526,500,000",1*,"$526,500,000"
"07
11
14
26
59
10",5,1,"$10,000,000",0*,$0
"05
20
29
39
53
06
POWER PLAY X03",5,1,"$484,000,000",0*,$0
"26
32
41
51
66
22",5,1,"$10,000,000",0*,$0
"06
23
35
36
47
12
POWER PLAY X02",5,1,"$461,000,000",0*,$0
"02
54
59
65
68
03",5,1,"$10,000,000",0*,$0
"06
07
25
46
57
12
POWER PLAY X03",5,1,"$444,000,000",0*,$0
"02
04
47
53
64
11",5,1,"$10,000,000",0*,$0
"08
11
21
49
59
15
POWER PLAY X02",5,1,"$416,000,000",0*,$0
"07
15
36
40
56
08",5,1,"$10,000,000",0*,$0
"11
18
23
38
60
09
POWER PLAY X02",5,1,"$398,000,000",0*,$0
"04
19
21
38
64
26",5,1,"$10,000,000",0*,$0
"12
28
33
36
54
05
POWER PLAY X03",5,1,"$378,000,000",0*,$0
"35
36
47
50
58
11",5,1,"$10,000,000",0*,$0
"11
13
28
51
58
01
POWER PLAY X02",5,1,"$353,000,000",0*,$0
"30
31
45
56
69
25",5,1,"$10,000,000",0*,$0
"17
40
47
50
55
06
POWER PLAY X02",5,1,"$335,000,000",0*,$0
"41
42
46
48
59
03",5,1,"$10,000,000",0*,$0
"02
04
16
23
63
13
POWER PLAY X03",5,1,"$320,000,000",0*,$0
"21
24
37
62
68
11",5,1,"$10,000,000",0*,$0
"24
28
40
63
65
20
POWER PLAY X03",5,1,"$295,000,000",0*,$0
"22
36
39
45
50
14",5,1,"$10,000,000",0*,$0
"18
20
50
52
56
20
POWER PLAY X02",5,1,"$279,000,000",0*,$0
"09
34
54
67
69
11",5,1,"$10,000,000",0*,$0
"02
23
36
44
49
25
POWER PLAY X03",5,1,"$272,000,000",0*,$0
"06
19
37
66
68
06",5,1,"$10,000,000",0*,$0
"28
48
55
60
62
20
POWER PLAY X02",5,1,"$248,000,000",0*,$0
"21
26
45
46
64
11",5,1,"$10,000,000",0*,$0
"10
11
34
59
68
14
POWER PLAY X03",5,1,"$230,000,000",0*,$0
"22
48
61
63
66
17",5,1,"$10,000,000",0*,$0
"07
18
22
50
65
15
POWER PLAY X02",5,1,"$215,000,000",0*,$0
"09
18
26
35
57
14",5,1,"$10,000,000",0*,$0
"06
21
28
49
60
20
POWER PLAY X02",5,1,"$195,000,000",0*,$0
"15
21
34
43
60
23",5,1,"$10,000,000",0*,$0
"04
44
47
52
57
09
POWER PLAY X04",5,1,"$183,000,000",0*,$0
"17
18
49
56
59
08",5,1,"$10,000,000",0*,$0
"03
16
45
54
56
12
POWER PLAY X02",5,1,"$172,000,000",0*,$0
"12
18
43
58
61
19",5,1,"$10,000,000",0*,$0
"21
32
36
45
49
18
POWER PLAY X02",5,1,"$154,000,000",0*,$0
"11
24
26
31
39
15",5,1,"$10,000,000",0*,$0
"02
17
18
29
43
03
POWER PLAY X03",5,1,"$142,000,000",0*,$0
"02
21
34
38
44
19",5,1,"$10,000,000",1*,"$10,000,000"
"23
44
57
60
62
09
POWER PLAY X02",5,1,"$133,000,000",0*,$0
"05
20
23
36
53
17",5,1,"$10,000,000",0*,$0
"19
27
30
50
62
14
POWER PLAY X03",5,1,"$113,000,000",0*,$0
"13
24
40
41
50
04",5,1,"$10,000,000",0*,$0
"12
37
47
54
60
17
POWER PLAY X03",5,1,"$100,000,000",0*,$0
"07
38
39
42
55
10",5,1,"$10,000,000",0*,$0
"23
29
32
49
61
08
POWER PLAY X02",5,1,"$89,000,000",0*,$0
"03
15
37
49
69
16",5,1,"$10,000,000",0*,$0
"08
12
31
33
38
18
POWER PLAY X03",5,1,"$69,000,000",0*,$0
"18
28
41
63
68
04",5,1,"$10,000,000",0*,$0
"02
40
47
53
55
20
POWER PLAY X02",5,1,"$56,000,000",0*,$0
"01
09
34
63
67
06",5,1,"$10,000,000",0*,$0
"08
15
17
53
66
14
POWER PLAY X03",5,1,"$46,000,000",0*,$0
"02
05
52
59
60
16",5,1,"$10,000,000",0*,$0
"05
06
27
40
49
05
POWER PLAY X02",5,1,"$31,000,000",0*,$0
"01
12
39
40
52
15",5,1,"$10,000,000",0*,$0
"15
16
32
47
54
06
POWER PLAY X03",5,1,"$20,000,000",0*,$0
"10
23
33
38
54
17",5,1,"$10,000,000",0*,$0
"14
31
35
64
69
23
POWER PLAY X02",5,1,"$328,500,000",1*,"$328,500,000"
"07
34
40
48
57
17",5,1,"$10,000,000",0*,$0
"08
41
52
53
58
07
POWER PLAY X03",5,1,"$303,000,000",0*,$0
"11
15
25
51
54
15",5,1,"$10,000,000",0*,$0
"04
06
16
39
66
09
POWER PLAY X02",5,1,"$285,000,000",0*,$0
"29
30
32
37
56
18",5,1,"$10,000,000",0*,$0
"03
06
32
37
65
04
POWER PLAY X03",5,1,"$263,000,000",0*,$0
"22
24
25
44
53
20",5,1,"$10,000,000",0*,$0
"01
20
36
38
43
24
POWER PLAY X02",5,1,"$240,000,000",0*,$0
"22
29
36
61
65
17",5,1,"$10,000,000",0*,$0
"17
34
46
66
67
14
POWER PLAY X02",5,1,"$220,000,000",0*,$0
"41
44
54
57
64
13",5,1,"$10,000,000",0*,$0
"26
32
43
54
56
24
POWER PLAY X02",5,1,"$200,000,000",0*,$0
"12
25
63
65
66
14",5,1,"$10,000,000",0*,$0
"06
12
28
35
66
26
POWER PLAY X03",5,1,"$178,000,000",0*,$0
"08
10
25
33
66
20",5,1,"$10,000,000",0*,$0
